Date,SP500,SPINFO,NASCOMP,NAS100,DJIA,RUS2000,SPINFO/SP500,NSA100/NASCOMP,NSA100/SP500,NSA100/DJIA,NSA100/RUS2000,NAS100/NASCOMP,NAS100/SP500,NAS100/DJIA,NAS100/RUS2000
2007-10-08,1552.5799560546875,422.0,2787.3701171875,2163.260009765625,14043.73046875,840.1400146484375,0.2718056473383556,0.7760935644773247,1.3933324343969742,0.15403742008430696,2.57488034380895,0.7760935644773247,1.3933324343969742,0.15403742008430696,2.57488034380895
2007-10-09,1565.1500244140625,424.30999755859375,2803.909912109375,2171.2099609375,14164.5302734375,845.719970703125,0.27109861095740045,0.7743508275927823,1.3872216254479024,0.15328499562100784,2.567291817801551,0.7743508275927823,1.3872216254479024,0.15328499562100784,2.567291817801551
2007-10-10,1562.469970703125,425.5899963378906,2811.610107421875,2176.97998046875,14078.6904296875,845.1900024414062,0.2723828325138124,0.7742823141523512,1.3932939648683873,0.15462943739981586,2.575728503863451,0.7742823141523512,1.3932939648683873,0.15462943739981586,2.575728503863451
2007-10-11,1554.4100341796875,420.07000732421875,2772.199951171875,2140.919921875,14015.1201171875,834.97998046875,0.27024401418375,0.7722819275608104,1.377319931548713,0.15275787178230987,2.5640374283861362,0.7722819275608104,1.377319931548713,0.15275787178230987,2.5640374283861362
2007-10-12,1561.800048828125,424.7699890136719,2805.679931640625,2177.989990234375,14093.080078125,841.1699829101562,0.27197462910338116,0.7762788497976647,1.39453830333057,0.15454322108160073,2.5892388393357613,0.7762788497976647,1.39453830333057,0.15454322108160073,2.5892388393357613
2007-10-15,1548.7099609375,421.760009765625,2780.050048828125,2158.919921875,13984.7998046875,829.3599853515625,0.27232988771526706,0.7765759191224093,1.3940117751732635,0.15437617642201512,2.6031156072231316,0.7765759191224093,1.3940117751732635,0.15437617642201512,2.6031156072231316
2007-10-16,1538.530029296875,420.2699890136719,2763.909912109375,2151.139892578125,13912.9404296875,823.3499755859375,0.2731633318887769,0.7782959506579601,1.3981786845988435,0.15461432494801833,2.612667706763779,0.7782959506579601,1.3981786845988435,0.15461432494801833,2.612667706763779
2007-10-17,1541.239990234375,426.6300048828125,2792.669921875,2179.139892578125,13892.5400390625,824.8900146484375,0.2768095868171285,0.7803070013784692,1.413887458400781,0.15685683729907596,2.6417338722506654,0.7803070013784692,1.413887458400781,0.15685683729907596,2.6417338722506654
2007-10-18,1540.0799560546875,426.42999267578125,2799.31005859375,2187.52001953125,13888.9599609375,825.030029296875,0.27688821674440317,0.7814497050141576,1.4203937989915454,0.15750063544596704,2.6514429073515613,0.7814497050141576,1.4203937989915454,0.15750063544596704,2.6514429073515613
2007-10-19,1500.6300048828125,416.0400085449219,2725.159912109375,2131.080078125,13522.01953125,798.7899780273438,0.2772435624978799,0.7820018446093554,1.420123595550404,0.1576007247438134,2.6678853475200337,0.7820018446093554,1.420123595550404,0.1576007247438134,2.6678853475200337
2007-10-22,1506.3299560546875,420.0,2753.929931640625,2157.449951171875,13566.9697265625,810.0800170898438,0.27882337353234704,0.7834077136038813,1.432255889554618,0.15902224259761166,2.663255364479134,0.7834077136038813,1.432255889554618,0.15902224259761166,2.663255364479134
2007-10-23,1519.5899658203125,425.79998779296875,2799.260009765625,2205.179931640625,13676.23046875,818.530029296875,0.28020715941165836,0.7877724555588029,1.4511677368507852,0.16124179368572583,2.6940733421043763,0.7877724555588029,1.4511677368507852,0.16124179368572583,2.6940733421043763
2007-10-24,1515.8800048828125,421.17999267578125,2774.760009765625,2188.590087890625,13675.25,810.8499755859375,0.2778452062954292,0.7887493261355919,1.4437752861974174,0.1600402250701541,2.6991307316857265,0.7887493261355919,1.4437752861974174,0.1600402250701541,2.6991307316857265
2007-10-25,1514.4000244140625,419.7699890136719,2750.860107421875,2161.52001953125,13671.919921875,806.1099853515625,0.2771856723761513,0.7857615200785478,1.4273111362155222,0.15809923053109967,2.681420722742397,0.7857615200785478,1.4273111362155222,0.15809923053109967,2.681420722742397
2007-10-26,1535.280029296875,429.6700134277344,2804.18994140625,2194.590087890625,13806.7001953125,821.3900146484375,0.2798642626938318,0.7826110690597793,1.4294396110237295,0.15895109308129313,2.6718003004089717,0.7826110690597793,1.4294396110237295,0.15895109308129313,2.6718003004089717
2007-10-29,1540.97998046875,431.4100036621094,2817.43994140625,2203.419921875,13870.259765625,821.719970703125,0.2799582143376574,0.7820645577897294,1.4298822501280923,0.15885931187358068,2.6814730083651117,0.7820645577897294,1.4298822501280923,0.15885931187358068,2.6814730083651117
2007-10-30,1531.02001953125,433.95001220703125,2816.7099609375,2207.610107421875,13792.4697265625,816.1500244140625,0.2834384963430413,0.7837548551456484,1.4419211239953449,0.16005908667468782,2.7049072368854996,0.7837548551456484,1.4419211239953449,0.16005908667468782,2.7049072368854996
2007-10-31,1549.3800048828125,441.3599853515625,2859.1201171875,2238.97998046875,13930.009765625,828.02001953125,0.2848623216774666,0.783101055114544,1.4450812411498077,0.16073068275902197,2.7040167238181727,0.783101055114544,1.4450812411498077,0.16073068275902197,2.7040167238181727
